,FIP,Year,population
4444,25025,2011,737126
4445,25027,2011,804008
4446,26000,2011,9881521
4447,26001,2011,10740
4448,26003,2011,9515
4449,26005,2011,111158
4450,26007,2011,29344
4451,26009,2011,23316
4452,26011,2011,15629
4453,26013,2011,8835
4454,26015,2011,58915
4455,26017,2011,107409
4456,26019,2011,17390
4457,26021,2011,156875
4458,26023,2011,43923
4459,26025,2011,135096
4460,26027,2011,52197
4461,26029,2011,26102
4462,26031,2011,25882
4463,26033,2011,38877
4464,26035,2011,30996
4465,26037,2011,75892
4466,26039,2011,14036
4467,26041,2011,36941
4468,26043,2011,26064
4469,26045,2011,107921
4470,26047,2011,32739
4471,26049,2011,421976
4472,26051,2011,25869
4473,26053,2011,16111
4474,26055,2011,88329
4475,26057,2011,42112
4476,26059,2011,46589
4477,26061,2011,36773
4478,26063,2011,32764
4479,26065,2011,282753
4480,26067,2011,63853
4481,26069,2011,25591
4482,26071,2011,11762
4483,26073,2011,70611
4484,26075,2011,159656
4485,26077,2011,252572
4486,26079,2011,17168
4487,26081,2011,608468
4488,26083,2011,2179
4489,26085,2011,11454
4490,26087,2011,88081
4491,26089,2011,21429
4492,26091,2011,99337
4493,26093,2011,182021
4494,26095,2011,6519
4495,26097,2011,11019
4496,26099,2011,844075
4497,26101,2011,24772
4498,26103,2011,67448
4499,26105,2011,28641
4500,26107,2011,43445
4501,26109,2011,23864
4502,26111,2011,83800
4503,26113,2011,14901
4504,26115,2011,151475
4505,26117,2011,63261
4506,26119,2011,9623
4507,26121,2011,170004
4508,26123,2011,48319
4509,26125,2011,1212560
4510,26127,2011,26453
4511,26129,2011,21498
4512,26131,2011,6626
4513,26133,2011,23469
4514,26135,2011,8611
4515,26137,2011,24108
4516,26139,2011,266901
4517,26141,2011,13148
4518,26143,2011,24322
4519,26145,2011,198883
4520,26147,2011,161569
4521,26149,2011,61057
4522,26151,2011,42693
4523,26153,2011,8474
4524,26155,2011,69984
4525,26157,2011,55402
4526,26159,2011,75931
4527,26161,2011,349676
4528,26163,2011,1803100
4529,26165,2011,32640
4530,27000,2011,5345668
4531,27001,2011,16167
4532,27003,2011,332876
4533,27005,2011,32762
4534,27007,2011,45045
4535,27009,2011,38730
4536,27011,2011,5206
4537,27013,2011,64347
4538,27015,2011,25655
4539,27017,2011,35438
4540,27019,2011,92812
4541,27021,2011,28382
4542,27023,2011,12311
4543,27025,2011,53753
4544,27027,2011,59911
4545,27029,2011,8719
4546,27031,2011,5209
4547,27033,2011,11712
4548,27035,2011,62666
4549,27037,2011,401738
4550,27039,2011,20197
4551,27041,2011,36175
4552,27043,2011,14460
4553,27045,2011,20834
4554,27047,2011,31065
4555,27049,2011,46102
4556,27051,2011,5993
4557,27053,2011,1169264
4558,27055,2011,18876
4559,27057,2011,20515
4560,27059,2011,38191
4561,27061,2011,45091
4562,27063,2011,10194
4563,27065,2011,16224
4564,27067,2011,42203
4565,27069,2011,4540
4566,27071,2011,13235
4567,27073,2011,7220
4568,27075,2011,10777
4569,27077,2011,4011
4570,27079,2011,27778
4571,27081,2011,5808
4572,27083,2011,25825
4573,27085,2011,36340
4574,27087,2011,5474
4575,27089,2011,9458
4576,27091,2011,20619
4577,27093,2011,23189
4578,27095,2011,25841
4579,27097,2011,33253
4580,27099,2011,39341
4581,27101,2011,8630
4582,27103,2011,32964
4583,27105,2011,21619
4584,27107,2011,6812
4585,27109,2011,145811
4586,27111,2011,57278
4587,27113,2011,14068
4588,27115,2011,29617
4589,27117,2011,9529
4590,27119,2011,31536
4591,27121,2011,10912
4592,27123,2011,515800
4593,27125,2011,4084
4594,27127,2011,16024
4595,27129,2011,15423
4596,27131,2011,64454
4597,27133,2011,9598
4598,27135,2011,15515
4599,27137,2011,200393
4600,27139,2011,132560
4601,27141,2011,89258
4602,27143,2011,15160
4603,27145,2011,151345
4604,27147,2011,36562
4605,27149,2011,9706
4606,27151,2011,9678
4607,27153,2011,24887
4608,27155,2011,3488
4609,27157,2011,21608
4610,27159,2011,13649
4611,27161,2011,19185
4612,27163,2011,241394
4613,27165,2011,11168
4614,27167,2011,6575
4615,27169,2011,51348
4616,27171,2011,126216
4617,27173,2011,10282
4618,28000,2011,2978470
4619,28001,2011,32433
4620,28003,2011,37275
4621,28005,2011,13133
4622,28007,2011,19387
4623,28009,2011,8714
4624,28011,2011,33804
4625,28013,2011,14910
4626,28015,2011,10433
4627,28017,2011,17500
4628,28019,2011,8449
4629,28021,2011,9781
4630,28023,2011,16696
4631,28025,2011,20482
4632,28027,2011,25850
4633,28029,2011,29276
4634,28031,2011,19483
4635,28033,2011,164061
4636,28035,2011,75850
4637,28037,2011,7985
4638,28039,2011,22851
4639,28041,2011,14327
4640,28043,2011,21609
4641,28045,2011,44732
4642,28047,2011,191049
4643,28049,2011,248182
4644,28051,2011,19081
4645,28053,2011,9317
4646,28055,2011,1388
4647,28057,2011,23269
4648,28059,2011,140015
4649,28061,2011,16853
4650,28063,2011,7593
4651,28065,2011,12170
4652,28067,2011,67924
4653,28069,2011,10293
4654,28071,2011,48395
4655,28073,2011,57307
4656,28075,2011,80628
4657,28077,2011,12724
4658,28079,2011,23252
4659,28081,2011,84022
4660,28083,2011,32067
4661,28085,2011,34870
4662,28087,2011,59613
4663,28089,2011,96950
4664,28091,2011,26676
4665,28093,2011,36749
4666,28095,2011,36611
4667,28097,2011,10769
4668,28099,2011,29743
4669,28101,2011,21424
4670,28103,2011,11290
4671,28105,2011,47770
4672,28107,2011,34472
4673,28109,2011,55448
4674,28111,2011,12149
4675,28113,2011,40438
4676,28115,2011,29781
4677,28117,2011,25356
4678,28119,2011,8055
4679,28121,2011,144195
4680,28123,2011,28379
4681,28125,2011,4875
4682,28127,2011,27397
4683,28129,2011,16529
4684,28131,2011,17896
4685,28133,2011,28517
4686,28135,2011,15319
4687,28137,2011,28743
4688,28139,2011,22034
4689,28141,2011,19630
4690,28143,2011,10589
4691,28145,2011,27304
4692,28147,2011,15380
4693,28149,2011,48314
4694,28151,2011,50449
4695,28153,2011,20613
4696,28155,2011,10179
4697,28157,2011,9584
4698,28159,2011,19040
4699,28161,2011,12518
4700,28163,2011,28272
4701,29000,2011,6009641
4702,29001,2011,25652
4703,29003,2011,17201
4704,29005,2011,5573
4705,29007,2011,25529
4706,29009,2011,35349
4707,29011,2011,12345
4708,29013,2011,16968
4709,29015,2011,19028
4710,29017,2011,12380
4711,29019,2011,166231
4712,29021,2011,89713
4713,29023,2011,42988
4714,29025,2011,9283
4715,29027,2011,44299
4716,29029,2011,43819
4717,29031,2011,76599
4718,29033,2011,9253
4719,29035,2011,6329
4720,29037,2011,99992
4721,29039,2011,13911
4722,29041,2011,7756
4723,29043,2011,78642
4724,29045,2011,7024
4725,29047,2011,225249
4726,29049,2011,20676
4727,29051,2011,76483
4728,29053,2011,17553
4729,29055,2011,24795
4730,29057,2011,7768
4731,29059,2011,16686
4732,29061,2011,8297
4733,29063,2011,12819
4734,29065,2011,15584
4735,29067,2011,13628
4736,29069,2011,32002
4737,29071,2011,101633
4738,29073,2011,15076
4739,29075,2011,6822
4740,29077,2011,277412
4741,29079,2011,10251
4742,29081,2011,8880
4743,29083,2011,22227
4744,29085,2011,9612
4745,29087,2011,4838
4746,29089,2011,10221
4747,29091,2011,40591
4748,29093,2011,10634
4749,29095,2011,675471
4750,29097,2011,115270
4751,29099,2011,219551
4752,29101,2011,53321
4753,29103,2011,4125
4754,29105,2011,35638
4755,29107,2011,33204
4756,29109,2011,38494
4757,29111,2011,10218
4758,29113,2011,53076
4759,29115,2011,12587
4760,29117,2011,15119
4761,29119,2011,22897
4762,29121,2011,15484
4763,29123,2011,12261
4764,29125,2011,9197
4765,29127,2011,28782
4766,29129,2011,3774
4767,29131,2011,24719
4768,29133,2011,14216
4769,29135,2011,15705
4770,29137,2011,8678
4771,29139,2011,12211
4772,29141,2011,20372
4773,29143,2011,18782
4774,29145,2011,58558
4775,29147,2011,23426
4776,29149,2011,11045
4777,29151,2011,13881
4778,29153,2011,9635
4779,29155,2011,18194
4780,29157,2011,19005
4781,29159,2011,42142
4782,29161,2011,45276
4783,29163,2011,18662
4784,29165,2011,90863
4785,29167,2011,31203
4786,29169,2011,53264
4787,29171,2011,4976
4788,29173,2011,10266
4789,29175,2011,25277
4790,29177,2011,23322
4791,29179,2011,6569
4792,29181,2011,14139
4793,29183,2011,365544
4794,29185,2011,9694
4795,29186,2011,18205
4796,29187,2011,65574
4797,29189,2011,999961
4798,29195,2011,23402
4799,29197,2011,4389
4800,29199,2011,4834
4801,29201,2011,39133
4802,29203,2011,8415
4803,29205,2011,6236
4804,29207,2011,29847
4805,29209,2011,32115
4806,29211,2011,6662
4807,29213,2011,52657
4808,29215,2011,25917
4809,29217,2011,21080
4810,29219,2011,32571
4811,29221,2011,25097
4812,29223,2011,13412
4813,29225,2011,36386
4814,29227,2011,2118
4815,29229,2011,18642
4816,29510,2011,319294
4817,30000,2011,997221
4818,30001,2011,9209
4819,30003,2011,13060
4820,30005,2011,6574
4821,30007,2011,5724
4822,30009,2011,10088
4823,30011,2011,1136
4824,30013,2011,81694
4825,30015,2011,5811
4826,30017,2011,11758
4827,30019,2011,1761
4828,30021,2011,9025
4829,30023,2011,9278
4830,30025,2011,2930
4831,30027,2011,11463
4832,30029,2011,91263
4833,30031,2011,91364
4834,30033,2011,1254
4835,30035,2011,13576
4836,30037,2011,830
4837,30039,2011,3084
4838,30041,2011,16395
4839,30043,2011,11375
4840,30045,2011,2009
4841,30047,2011,28975
4842,30049,2011,64262
4843,30051,2011,2379
4844,30053,2011,19622
4845,30055,2011,1709
4846,30057,2011,7644
4847,30059,2011,1877
4848,30061,2011,4216
4849,30063,2011,110231
4850,30065,2011,4746
4851,30067,2011,15512
4852,30069,2011,490
4853,30071,2011,4186
4854,30073,2011,6193
4855,30075,2011,1738
4856,30077,2011,7083
4857,30079,2011,1140
4858,30081,2011,40375
4859,30083,2011,10143
4860,30085,2011,10494
4861,30087,2011,9333
4862,30089,2011,11396
4863,30091,2011,3417
4864,30093,2011,34405
4865,30095,2011,9164
4866,30097,2011,3586
4867,30099,2011,6060
4868,30101,2011,5151
4869,30103,2011,713
4870,30105,2011,7460
4871,30107,2011,2132
4872,30109,2011,980
4873,30111,2011,149748
4874,31000,2011,1840538
4875,31001,2011,31204
4876,31003,2011,6621
4877,31005,2011,468
4878,31007,2011,655
4879,31009,2011,475
4880,31011,2011,5406
4881,31013,2011,11294
4882,31015,2011,2078
4883,31017,2011,3098
4884,31019,2011,46820
4885,31021,2011,6780
4886,31023,2011,8255
4887,31025,2011,25235
4888,31027,2011,8750
4889,31029,2011,3983
4890,31031,2011,5730
4891,31033,2011,9988
4892,31035,2011,6453
4893,31037,2011,10568
4894,31039,2011,9116
4895,31041,2011,10906
4896,31043,2011,20813
4897,31045,2011,9201
4898,31047,2011,24221
4899,31049,2011,1957
4900,31051,2011,5994
4901,31053,2011,36927
4902,31055,2011,524121
4903,31057,2011,1976
4904,31059,2011,5827
4905,31061,2011,3204
4906,31063,2011,2714
4907,31065,2011,4915
4908,31067,2011,21906
4909,31069,2011,2062
4910,31071,2011,2010
4911,31073,2011,1991
4912,31075,2011,634
4913,31077,2011,2535
4914,31079,2011,59485
4915,31081,2011,9077
4916,31083,2011,3435
4917,31085,2011,952
4918,31087,2011,2861
4919,31089,2011,10442
4920,31091,2011,743
4921,31093,2011,6295
4922,31095,2011,7550
4923,31097,2011,5217
4924,31099,2011,6546
4925,31101,2011,8237
4926,31103,2011,819
4927,31105,2011,3807
4928,31107,2011,8574
4929,31109,2011,289884
4930,31111,2011,36029
4931,31113,2011,779
4932,31115,2011,616
4933,31117,2011,551
4934,31119,2011,35006
4935,31121,2011,7755
4936,31123,2011,4985
4937,31125,2011,3731
4938,31127,2011,7237
4939,31129,2011,4447
4940,31131,2011,15739
4941,31133,2011,2791
4942,31135,2011,2947
4943,31137,2011,9140
4944,31139,2011,7193
4945,31141,2011,32513
4946,31143,2011,5340
4947,31145,2011,11048
4948,31147,2011,8341
4949,31149,2011,1480
4950,31151,2011,14327
4951,31153,2011,162555
4952,31155,2011,20839
4953,31157,2011,36952
4954,31159,2011,16703
4955,31161,2011,5361
4956,31163,2011,3101
4957,31165,2011,1319
4958,31167,2011,6175
4959,31169,2011,5168
4960,31171,2011,698
4961,31173,2011,6903
4962,31175,2011,4228
4963,31177,2011,19917
4964,31179,2011,9453
4965,31181,2011,3757
4966,31183,2011,815
4967,31185,2011,13784
4968,32000,2011,2712799
4969,32001,2011,24591
4970,32003,2011,1962010
4971,32005,2011,46969
4972,32007,2011,49436
4973,32009,2011,770
4974,32011,2011,1977
4975,32013,2011,16638
4976,32015,2011,5841
4977,32017,2011,5266
4978,32019,2011,51380
4979,32021,2011,4627
4980,32023,2011,43972
4981,32027,2011,6612
4982,32029,2011,3906
4983,32031,2011,424000
4984,32033,2011,10125
4985,32510,2011,54679
4986,33000,2011,1319815
4987,33001,2011,60327
4988,33003,2011,47676
4989,33005,2011,76927
4990,33007,2011,32507
4991,33009,2011,89268
4992,33011,2011,402492
4993,33013,2011,146858
4994,33015,2011,296138
4995,33017,2011,124112
4996,33019,2011,43510
4997,34000,2011,8827783
4998,34001,2011,274606
4999,34003,2011,912033
5000,34005,2011,450149
5001,34007,2011,512726
5002,34009,2011,96490
5003,34011,2011,157045
5004,34013,2011,785531
5005,34015,2011,289478
5006,34017,2011,645600
5007,34019,2011,127314
5008,34021,2011,367384
5009,34023,2011,815082
5010,34025,2011,629102
5011,34027,2011,494809
5012,34029,2011,578849
5013,34031,2011,503282
5014,34033,2011,65866
5015,34035,2011,326153
5016,34037,2011,148122
5017,34039,2011,540024
5018,34041,2011,108138
5019,35000,2011,2080395
5020,35001,2011,670278
5021,35003,2011,3719
5022,35005,2011,65739
5023,35006,2011,27488
5024,35007,2011,13627
5025,35009,2011,49806
5026,35011,2011,1998
5027,35013,2011,213127
5028,35015,2011,54056
5029,35017,2011,29338
5030,35019,2011,4625
5031,35021,2011,713
5032,35023,2011,4842
5033,35025,2011,65130
5034,35027,2011,20409
5035,35028,2011,18229
5036,35029,2011,25105
5037,35031,2011,72328
5038,35033,2011,4780
5039,35035,2011,65644
5040,35037,2011,9044
5041,35039,2011,40246
5042,35041,2011,20432
5043,35043,2011,134312
5044,35045,2011,129694
5045,35047,2011,29354
5046,35049,2011,145837
5047,35051,2011,12025
5048,35053,2011,17776
5049,35055,2011,32891
5050,35057,2011,16443
5051,35059,2011,4410
5052,35061,2011,76950
5053,36000,2011,19498514
5054,36001,2011,304564
5055,36003,2011,48787
5056,36005,2011,1397366
5057,36007,2011,199346
5058,36009,2011,79819
5059,36011,2011,79693
5060,36013,2011,134198
5061,36015,2011,88893
5062,36017,2011,50183
5063,36019,2011,81716
5064,36021,2011,62512
5065,36023,2011,49378
5066,36025,2011,47578
5067,36027,2011,298118
5068,36029,2011,919747
5069,36031,2011,39256
5070,36033,2011,51541
5071,36035,2011,55115
5072,36037,2011,59886
5073,36039,2011,48850
5074,36041,2011,4826
5075,36043,2011,64373
5076,36045,2011,117769
5077,36047,2011,2540822
5078,36049,2011,27023
5079,36051,2011,64844
5080,36053,2011,72879
5081,36055,2011,746711
5082,36057,2011,49901
5083,36059,2011,1346176
5084,36061,2011,1608215
5085,36063,2011,215709
5086,36065,2011,234203
5087,36067,2011,467571
5088,36069,2011,108581
5089,36071,2011,374125
5090,36073,2011,42634
5091,36075,2011,121967
5092,36077,2011,61964
5093,36079,2011,99816
5094,36081,2011,2255559
5095,36083,2011,159572
5096,36085,2011,471001
5097,36087,2011,315439
5098,36089,2011,112268
5099,36091,2011,221088
5100,36093,2011,154856
5101,36095,2011,32621
5102,36097,2011,18402
5103,36099,2011,35314
5104,36101,2011,99145
5105,36103,2011,1498838
5106,36105,2011,77047
5107,36107,2011,50872
5108,36109,2011,101801
5109,36111,2011,182430
5110,36113,2011,65733
5111,36115,2011,63074
5112,36117,2011,93246
5113,36119,2011,956265
5114,36121,2011,41839
5115,36123,2011,25449
5116,37000,2011,9656754
5117,37001,2011,152696
5118,37003,2011,37028
5119,37005,2011,11017
5120,37007,2011,26508
5121,37009,2011,26984
5122,37011,2011,17728
5123,37013,2011,47655
5124,37015,2011,20854
5125,37017,2011,34892
5126,37019,2011,110167
5127,37021,2011,241148
5128,37023,2011,90527
5129,37025,2011,181134
5130,37027,2011,82440
5131,37029,2011,10022
5132,37031,2011,67405
5133,37033,2011,23457
5134,37035,2011,154484
5135,37037,2011,64102
5136,37039,2011,27173
5137,37041,2011,14806
5138,37043,2011,10682
5139,37045,2011,97431
5140,37047,2011,57683
5141,37049,2011,104829
5142,37051,2011,330468
5143,37053,2011,23903
5144,37055,2011,34155
5145,37057,2011,162932
5146,37059,2011,41333
5147,37061,2011,59201
5148,37063,2011,276543
5149,37065,2011,56052
5150,37067,2011,354514
5151,37069,2011,60927
5152,37071,2011,206861
5153,37073,2011,12041
5154,37075,2011,8814
5155,37077,2011,57489
5156,37079,2011,21514
5157,37081,2011,494891
5158,37083,2011,54110
5159,37085,2011,119158
5160,37087,2011,58722
5161,37089,2011,107359
5162,37091,2011,24712
5163,37093,2011,49463
5164,37095,2011,5796
5165,37097,2011,161018
5166,37099,2011,40223
5167,37101,2011,172440
5168,37103,2011,10059
5169,37105,2011,58539
5170,37107,2011,59409
5171,37109,2011,78259
5172,37111,2011,45051
5173,37113,2011,33884
5174,37115,2011,20844
5175,37117,2011,24179
5176,37119,2011,943750
5177,37121,2011,15347
5178,37123,2011,27707
5179,37125,2011,89247
5180,37127,2011,95736
5181,37129,2011,205954
5182,37131,2011,21915
5183,37133,2011,184962
5184,37135,2011,134815
5185,37137,2011,13245
5186,37139,2011,40260
5187,37141,2011,53171
5188,37143,2011,13498
5189,37145,2011,39520
5190,37147,2011,170761
5191,37149,2011,20292
5192,37151,2011,141852
5193,37153,2011,46647
5194,37155,2011,135176
5195,37157,2011,93276
5196,37159,2011,137836
5197,37161,2011,67408
5198,37163,2011,63514
5199,37165,2011,36272
5200,37167,2011,60520
5201,37169,2011,47142
5202,37171,2011,73487
5203,37173,2011,14011
5204,37175,2011,32804
5205,37177,2011,4337
5206,37179,2011,204877
5207,37181,2011,45297
5208,37183,2011,928729
5209,37185,2011,20989
5210,37187,2011,12920
5211,37189,2011,51617
5212,37191,2011,124040
5213,37193,2011,68944
5214,37195,2011,81135
5215,37197,2011,38340
5216,37199,2011,17689
5217,38000,2011,685136
5218,38001,2011,2312
5219,38003,2011,11111
5220,38005,2011,6686
5221,38007,2011,844
5222,38009,2011,6499
5223,38011,2011,3142
5224,38013,2011,2062
5225,38015,2011,83283
5226,38017,2011,153286
5227,38019,2011,3945
5228,38021,2011,5253
5229,38023,2011,2143
5230,38025,2011,3723
5231,38027,2011,2346
5232,38029,2011,3506
5233,38031,2011,3343
5234,38033,2011,1758
5235,38035,2011,66643
5236,38037,2011,2359
5237,38039,2011,2370
5238,38041,2011,2502
5239,38043,2011,2443
5240,38045,2011,4095
5241,38047,2011,1972
5242,38049,2011,5500
5243,38051,2011,2758
5244,38053,2011,7007
5245,38055,2011,9078
5246,38057,2011,8424
5247,38059,2011,27717
5248,38061,2011,8096
5249,38063,2011,3066
5250,38065,2011,1849
5251,38067,2011,7354
5252,38069,2011,4366
5253,38071,2011,11523
5254,38073,2011,5431
5255,38075,2011,2497
5256,38077,2011,16262
5257,38079,2011,14193
5258,38081,2011,3790
5259,38083,2011,1316
5260,38085,2011,4235
5261,38087,2011,727
5262,38089,2011,25185
5263,38091,2011,1970
5264,38093,2011,21020
5265,38095,2011,2260
5266,38097,2011,8066
5267,38099,2011,11022
5268,38101,2011,64198
5269,38103,2011,4198
5270,38105,2011,24402
5271,39000,2011,11543463
5272,39001,2011,28473
5273,39003,2011,105976
5274,39005,2011,53247
5275,39007,2011,101070
5276,39009,2011,65070
5277,39011,2011,45767
5278,39013,2011,70122
5279,39015,2011,44627
5280,39017,2011,370086
5281,39019,2011,28820
5282,39021,2011,39819
5283,39023,2011,137793
5284,39025,2011,198838
5285,39027,2011,41894
5286,39029,2011,107408
5287,39031,2011,36926
5288,39033,2011,43306
5289,39035,2011,1270224
5290,39037,2011,52647
5291,39039,2011,39003
5292,39041,2011,178517
5293,39043,2011,76685
5294,39045,2011,147141
5295,39047,2011,28865
5296,39049,2011,1180741
5297,39051,2011,42360
5298,39053,2011,31026
5299,39055,2011,93290
5300,39057,2011,163554
5301,39059,2011,39902
5302,39061,2011,800567
5303,39063,2011,74904
5304,39065,2011,31800
5305,39067,2011,15787
5306,39069,2011,27996
5307,39071,2011,43367
5308,39073,2011,29466
5309,39075,2011,42789
5310,39077,2011,59411
5311,39079,2011,33127
5312,39081,2011,69025
5313,39083,2011,61279
5314,39085,2011,229965
5315,39087,2011,62409
5316,39089,2011,167153
5317,39091,2011,45622
5318,39093,2011,301839
5319,39095,2011,439304
5320,39097,2011,43112
5321,39099,2011,237330
5322,39101,2011,66587
5323,39103,2011,173483
5324,39105,2011,23647
5325,39107,2011,40708
5326,39109,2011,102717
5327,39111,2011,14612
5328,39113,2011,534484
5329,39115,2011,15044
5330,39117,2011,34812
5331,39119,2011,86236
5332,39121,2011,14751
5333,39123,2011,41317
5334,39125,2011,19367
5335,39127,2011,36231
5336,39129,2011,55939
